Longitude,Latitude,YEAR,Date_Time,SEASON,STAGE,R6TFU,AVAILABLE,Trip_id,variable,value
-5.340665,-18.259696,2017,14/12/2017 21:29,HOT,INCUBATING,1,0,9831,winddir,327.712128
-5.343349,-18.288607,2017,14/12/2017 23:29,HOT,INCUBATING,1,0,9831,winddir,323.9887489
-5.334501,-18.274792,2017,15/12/2017 01:29,HOT,INCUBATING,1,0,9831,winddir,322.3202328
-5.327811,-18.277119,2017,15/12/2017 03:29,HOT,INCUBATING,1,0,9831,winddir,321.5275566
-5.342474,-18.284312,2017,15/12/2017 05:29,HOT,INCUBATING,1,0,9831,winddir,320.8843161
-5.913319,-17.44243,2017,12/12/2017 06:59,HOT,INCUBATING,1,0,9841,winddir,328.4697485
-6.353454,-18.739913,2017,12/12/2017 16:59,HOT,INCUBATING,1,0,9841,winddir,337.2734291
-6.38938,-20.597894,2017,13/12/2017 06:59,HOT,INCUBATING,1,0,9841,winddir,348.0000743
-5.748841,-22.441268,2017,14/12/2017 06:59,HOT,INCUBATING,1,0,9841,winddir,351.113465
-5.762136,-22.508537,2017,14/12/2017 08:59,HOT,INCUBATING,1,0,9841,winddir,356.1476558
-5.790807,-23.754019,2017,14/12/2017 18:59,HOT,INCUBATING,1,0,9841,winddir,342.54649
-5.525996,-22.954326,2017,15/12/2017 00:59,HOT,INCUBATING,1,0,9841,winddir,335.3203012
-5.563385,-22.850299,2017,15/12/2017 02:59,HOT,INCUBATING,1,0,9841,winddir,334.2289588
-5.872079,-22.609409,2017,15/12/2017 06:59,HOT,INCUBATING,1,0,9841,winddir,332.5808148
-5.875072,-22.484727,2017,15/12/2017 08:59,HOT,INCUBATING,1,0,9841,winddir,331.1024595
-5.875366,-22.477437,2017,15/12/2017 10:59,HOT,INCUBATING,1,0,9841,winddir,330.0610793
-5.891943,-22.47017,2017,15/12/2017 12:59,HOT,INCUBATING,1,0,9841,winddir,329.0348793
-5.833279,-16.003142,2017,16/12/2017 22:59,HOT,INCUBATING,1,0,9841,winddir,327.787601
-8.077887,-21.134039,2017,18/12/2017 16:59,HOT,INCUBATING,1,0,9891,winddir,338.4483394
-8.287193,-21.931615,2017,18/12/2017 22:59,HOT,INCUBATING,1,0,9891,winddir,335.4052539
-8.267846,-22.064758,2017,19/12/2017 00:59,HOT,INCUBATING,1,0,9891,winddir,335.5281372
-8.263533,-22.161236,2017,19/12/2017 02:59,HOT,INCUBATING,1,0,9891,winddir,336.438193
-8.274503,-22.155199,2017,19/12/2017 04:59,HOT,INCUBATING,1,0,9891,winddir,337.257684
-8.280365,-22.139061,2017,19/12/2017 06:59,HOT,INCUBATING,1,0,9891,winddir,338.7463521
-8.236125,-22.132512,2017,19/12/2017 08:59,HOT,INCUBATING,1,0,9891,winddir,340.966273
-8.355311,-22.116072,2017,19/12/2017 10:59,HOT,INCUBATING,1,0,9891,winddir,343.405674
-8.37847,-22.234667,2017,19/12/2017 12:59,HOT,INCUBATING,1,0,9891,winddir,343.7175814
-8.455628,-22.597484,2017,19/12/2017 14:59,HOT,INCUBATING,1,0,9891,winddir,341.9330221
-8.484537,-22.66661,2017,19/12/2017 17:00,HOT,INCUBATING,1,0,9891,winddir,339.4609061
-8.348474,-22.555292,2017,19/12/2017 18:59,HOT,INCUBATING,1,0,9891,winddir,336.9254768
-7.417485,-21.520888,2017,20/12/2017 04:59,HOT,INCUBATING,1,0,9891,winddir,331.4259644
-7.426382,-21.505394,2017,20/12/2017 06:59,HOT,INCUBATING,1,0,9891,winddir,333.494322
-6.923039,-20.488037,2017,20/12/2017 12:59,HOT,INCUBATING,1,0,9891,winddir,339.8514561
-6.919055,-20.490133,2017,20/12/2017 14:59,HOT,INCUBATING,1,0,9891,winddir,335.3811622
-4.950129,-15.947996,2018,08/06/2018 09:59,COOL,CHICK_REARING,1,0,10605,winddir,317.425594
-4.841353,-15.944921,2018,08/06/2018 10:59,COOL,CHICK_REARING,1,0,10605,winddir,319.5925392
-4.835856,-15.946951,2018,08/06/2018 11:59,COOL,CHICK_REARING,1,0,10605,winddir,321.2987114
-1.899411,-16.313089,2018,09/06/2018 11:59,COOL,CHICK_REARING,1,0,10605,winddir,312.6857903
-1.879242,-16.351972,2018,09/06/2018 12:59,COOL,CHICK_REARING,1,0,10605,winddir,313.2036915
-1.591447,-16.699161,2018,09/06/2018 17:59,COOL,CHICK_REARING,1,0,10605,winddir,314.5464923
-1.533719,-16.73576,2018,09/06/2018 18:59,COOL,CHICK_REARING,1,0,10605,winddir,314.771921
-0.986258,-16.892651,2018,10/06/2018 01:59,COOL,CHICK_REARING,1,0,10605,winddir,312.975356
-0.96445,-16.944827,2018,10/06/2018 02:59,COOL,CHICK_REARING,1,0,10605,winddir,311.3914537
-0.648374,-17.137775,2018,10/06/2018 07:59,COOL,CHICK_REARING,1,0,10605,winddir,308.9159976
-0.632555,-17.1962,2018,10/06/2018 08:59,COOL,CHICK_REARING,1,0,10605,winddir,310.3993221
-0.682349,-17.201444,2018,10/06/2018 10:59,COOL,CHICK_REARING,1,0,10605,winddir,313.2046225
-2.886968,-18.260869,2018,10/06/2018 23:59,COOL,CHICK_REARING,1,0,10605,winddir,326.0894963
-2.89402,-18.266446,2018,11/06/2018 00:59,COOL,CHICK_REARING,1,0,10605,winddir,325.4038844
-2.90073,-18.267093,2018,11/06/2018 01:59,COOL,CHICK_REARING,1,0,10605,winddir,324.6904633
-2.905755,-18.267143,2018,11/06/2018 02:59,COOL,CHICK_REARING,1,0,10605,winddir,323.957484
-2.91213,-18.265291,2018,11/06/2018 03:59,COOL,CHICK_REARING,1,0,10605,winddir,323.2041209
-4.717991,-16.852354,2018,12/06/2018 10:59,COOL,CHICK_REARING,1,0,10607,winddir,284.8716655
-4.656906,-16.850986,2018,12/06/2018 11:59,COOL,CHICK_REARING,1,0,10607,winddir,293.3395796
-3.29467,-17.760065,2018,12/06/2018 21:59,COOL,CHICK_REARING,1,0,10607,winddir,181.6439048
-3.295638,-17.757545,2018,12/06/2018 22:59,COOL,CHICK_REARING,1,0,10607,winddir,181.7175468
-3.297279,-17.753265,2018,12/06/2018 23:59,COOL,CHICK_REARING,1,0,10607,winddir,181.7371921
-3.296221,-17.75019,2018,13/06/2018 00:59,COOL,CHICK_REARING,1,0,10607,winddir,181.7304793
-6.008524,-16.024182,2018,13/06/2018 21:59,COOL,CHICK_REARING,1,0,10608,winddir,288.4179628
-6.054614,-16.043011,2018,13/06/2018 22:59,COOL,CHICK_REARING,1,0,10608,winddir,292.4970968
-6.320981,-16.275219,2018,14/06/2018 00:59,COOL,CHICK_REARING,1,0,10608,winddir,291.5905152
-6.295613,-16.328416,2018,14/06/2018 01:59,COOL,CHICK_REARING,1,0,10608,winddir,288.4852766
-5.805381,-16.718746,2018,14/06/2018 07:59,COOL,CHICK_REARING,1,0,10608,winddir,290.0590143
-5.798796,-16.706309,2018,14/06/2018 08:59,COOL,CHICK_REARING,1,0,10608,winddir,295.3349917
-5.886221,-16.704216,2018,14/06/2018 09:59,COOL,CHICK_REARING,1,0,10608,winddir,300.2620292
-3.960632,-17.15725,2018,07/06/2018 11:00,COOL,INCUBATING,1,0,10612,winddir,321.5300011
-3.912148,-17.249581,2018,07/06/2018 12:59,COOL,INCUBATING,1,0,10612,winddir,320.9404397
-2.918376,-19.430461,2018,08/06/2018 04:59,COOL,INCUBATING,1,0,10612,winddir,308.4646529
-2.913548,-19.428278,2018,08/06/2018 06:59,COOL,INCUBATING,1,0,10612,winddir,309.6921632
-1.114154,-20.429162,2018,09/06/2018 04:59,COOL,INCUBATING,1,0,10612,winddir,301.7135824
-1.19492,-20.581393,2018,09/06/2018 08:59,COOL,INCUBATING,1,0,10612,winddir,313.8900853
-1.286074,-21.051655,2018,09/06/2018 12:59,COOL,INCUBATING,1,0,10612,winddir,324.2438868
-1.254784,-21.129863,2018,09/06/2018 14:59,COOL,INCUBATING,1,0,10612,winddir,319.974935
-0.68185,-20.613311,2018,09/06/2018 20:59,COOL,INCUBATING,1,0,10612,winddir,322.8504724
-0.610926,-20.561095,2018,09/06/2018 22:59,COOL,INCUBATING,1,0,10612,winddir,326.9007871
-0.868296,-20.833125,2018,10/06/2018 00:59,COOL,INCUBATING,1,0,10612,winddir,331.3520048
-0.875684,-20.697343,2018,10/06/2018 02:59,COOL,INCUBATING,1,0,10612,winddir,328.650671
-0.83307,-20.558999,2018,10/06/2018 04:59,COOL,INCUBATING,1,0,10612,winddir,325.0371002
-0.829649,-20.461753,2018,10/06/2018 06:59,COOL,INCUBATING,1,0,10612,winddir,323.7657156
-0.849765,-20.415837,2018,10/06/2018 08:59,COOL,INCUBATING,1,0,10612,winddir,325.5304442
-1.326354,-20.795969,2018,10/06/2018 14:59,COOL,INCUBATING,1,0,10612,winddir,342.7936919
2.975495,-19.930027,2018,13/06/2018 00:00,COOL,INCUBATING,1,0,10622,winddir,87.19408456
3.03139,-20.02441,2018,13/06/2018 02:00,COOL,INCUBATING,1,0,10622,winddir,87.67517262
3.044006,-20.197864,2018,13/06/2018 04:00,COOL,INCUBATING,1,0,10622,winddir,89.54589646
2.473728,-20.638518,2018,13/06/2018 10:00,COOL,INCUBATING,1,0,10622,winddir,195.6655306
2.454917,-20.650012,2018,13/06/2018 12:00,COOL,INCUBATING,1,0,10622,winddir,200.554743
2.41511,-20.658978,2018,13/06/2018 14:00,COOL,INCUBATING,1,0,10622,winddir,194.8920594
2.341366,-19.68714,2018,13/06/2018 20:00,COOL,INCUBATING,1,0,10622,winddir,78.46521431
2.204609,-19.648763,2018,13/06/2018 22:00,COOL,INCUBATING,1,0,10622,winddir,72.70049919
2.151538,-19.474538,2018,14/06/2018 00:00,COOL,INCUBATING,1,0,10622,winddir,65.88019363
-6.006233,-16.591543,2018,10/06/2018 04:00,COOL,INCUBATING,1,0,10631,winddir,318.0631325
-5.914884,-16.708153,2018,10/06/2018 06:00,COOL,INCUBATING,1,0,10631,winddir,317.3626149
-5.893133,-16.806628,2018,10/06/2018 08:00,COOL,INCUBATING,1,0,10631,winddir,320.1581182
-5.811543,-16.709241,2018,10/06/2018 10:00,COOL,INCUBATING,1,0,10631,winddir,322.2570261
-5.71069,-16.584073,2018,10/06/2018 12:00,COOL,INCUBATING,1,0,10631,winddir,323.9819162
-5.677403,-16.530678,2018,10/06/2018 14:00,COOL,INCUBATING,1,0,10631,winddir,325.0629631
-5.600296,-16.40308,2018,10/06/2018 16:00,COOL,INCUBATING,1,0,10631,winddir,325.9519957
-3.674135,-17.814618,2018,12/06/2018 09:46,COOL,INCUBATING,1,0,10681,winddir,319.6161113
-3.684839,-17.810557,2018,12/06/2018 11:46,COOL,INCUBATING,1,0,10681,winddir,346.4341344
-1.728155,-19.898074,2018,13/06/2018 03:46,COOL,INCUBATING,1,0,10681,winddir,205.4100161
-1.616759,-19.973141,2018,13/06/2018 05:46,COOL,INCUBATING,1,0,10681,winddir,205.5831778
-0.862917,-19.707667,2018,13/06/2018 11:46,COOL,INCUBATING,1,0,10681,winddir,185.790448
-0.773956,-19.652846,2018,13/06/2018 13:46,COOL,INCUBATING,1,0,10681,winddir,180.582008
-0.75559,-19.617947,2018,13/06/2018 15:46,COOL,INCUBATING,1,0,10681,winddir,83.92424754
1.651442,-19.979645,2018,14/06/2018 09:46,COOL,INCUBATING,1,0,10681,winddir,13.10633483
1.616922,-19.975126,2018,14/06/2018 11:46,COOL,INCUBATING,1,0,10681,winddir,1.443447602
1.568089,-19.972651,2018,14/06/2018 13:46,COOL,INCUBATING,1,0,10681,winddir,274.4126438
1.384941,-19.978102,2018,14/06/2018 15:46,COOL,INCUBATING,1,0,10681,winddir,279.9004492
1.20257,-20.03807,2018,14/06/2018 17:46,COOL,INCUBATING,1,0,10681,winddir,285.4673369
1.14513,-20.136796,2018,14/06/2018 19:46,COOL,INCUBATING,1,0,10681,winddir,290.3835893
1.142312,-20.178344,2018,14/06/2018 21:46,COOL,INCUBATING,1,0,10681,winddir,295.2744263
1.331283,-20.078322,2018,14/06/2018 23:46,COOL,INCUBATING,1,0,10681,winddir,300.346602
1.28198,-20.135138,2018,15/06/2018 01:46,COOL,INCUBATING,1,0,10681,winddir,301.1083219
-0.193513,-20.61664,2018,15/06/2018 11:46,COOL,INCUBATING,1,0,10681,winddir,318.7194337
-0.294882,-20.624098,2018,15/06/2018 13:46,COOL,INCUBATING,1,0,10681,winddir,322.2511502
-0.290238,-20.248141,2018,15/06/2018 19:46,COOL,INCUBATING,1,0,10681,winddir,329.8505476
-0.343654,-20.144707,2018,15/06/2018 21:46,COOL,INCUBATING,1,0,10681,winddir,333.1932206
-7.006514,-22.090587,2018,17/11/2018 23:31,HOT,INCUBATING,1,0,10761,winddir,331.6054617
-6.778779,-22.252764,2018,18/11/2018 03:31,HOT,INCUBATING,1,0,10761,winddir,330.5975353
-5.929708,-21.276441,2018,18/11/2018 15:31,HOT,INCUBATING,1,0,10761,winddir,322.2946488
-5.691247,-21.126043,2018,18/11/2018 19:31,HOT,INCUBATING,1,0,10761,winddir,319.1071102
-5.000832,-20.658925,2018,19/11/2018 03:31,HOT,INCUBATING,1,0,10761,winddir,320.3019407
-4.876833,-20.407908,2018,19/11/2018 07:31,HOT,INCUBATING,1,0,10761,winddir,324.4646219
-5.281641,-20.727088,2018,19/11/2018 19:31,HOT,INCUBATING,1,0,10761,winddir,334.5576173
-5.256576,-20.587291,2018,19/11/2018 23:31,HOT,INCUBATING,1,0,10761,winddir,336.242539
-5.259305,-20.569787,2018,20/11/2018 03:31,HOT,INCUBATING,1,0,10761,winddir,332.9152122
-5.187945,-20.524665,2018,20/11/2018 07:31,HOT,INCUBATING,1,0,10761,winddir,334.3360086
-5.048857,-20.199601,2018,20/11/2018 11:31,HOT,INCUBATING,1,0,10761,winddir,343.4051162
-5.004858,-20.020698,2018,20/11/2018 15:31,HOT,INCUBATING,1,0,10761,winddir,336.6651337
-4.988072,-20.253431,2018,21/11/2018 07:31,HOT,INCUBATING,1,0,10761,winddir,331.8799847
-5.065156,-20.253768,2018,21/11/2018 11:31,HOT,INCUBATING,1,0,10761,winddir,336.6157223
-5.160011,-20.459503,2018,21/11/2018 15:31,HOT,INCUBATING,1,0,10761,winddir,336.0127419
-5.37782,-20.642955,2018,21/11/2018 19:31,HOT,INCUBATING,1,0,10761,winddir,335.7016625
-5.542026,-16.908341,2018,22/11/2018 15:30,HOT,INCUBATING,1,0,10761,winddir,331.5711182
-9.459558,-15.786087,2018,18/11/2018 16:31,HOT,INCUBATING,1,0,10783,winddir,330.0956858
-10.855485,-15.889114,2018,19/11/2018 06:31,HOT,INCUBATING,1,0,10783,winddir,328.7971508
-10.831643,-15.774586,2018,19/11/2018 08:31,HOT,INCUBATING,1,0,10783,winddir,331.5794877
-10.604201,-13.951343,2018,20/11/2018 02:31,HOT,INCUBATING,1,0,10783,winddir,335.1215545
-10.606015,-14.027841,2018,20/11/2018 04:31,HOT,INCUBATING,1,0,10783,winddir,335.3128686
-10.696183,-14.456099,2018,20/11/2018 10:31,HOT,INCUBATING,1,0,10783,winddir,335.7358535
-10.767922,-14.539332,2018,20/11/2018 12:31,HOT,INCUBATING,1,0,10783,winddir,335.4202713
-10.754962,-14.515896,2018,20/11/2018 14:31,HOT,INCUBATING,1,0,10783,winddir,333.7970164
-10.610101,-14.163609,2018,21/11/2018 00:31,HOT,INCUBATING,1,0,10783,winddir,339.7467412
-10.680431,-14.23418,2018,21/11/2018 02:31,HOT,INCUBATING,1,0,10783,winddir,335.0591574
-10.697499,-14.28727,2018,21/11/2018 04:31,HOT,INCUBATING,1,0,10783,winddir,330.6695817
-10.632377,-14.36258,2018,21/11/2018 06:31,HOT,INCUBATING,1,0,10783,winddir,328.3176789
-10.535428,-14.424291,2018,21/11/2018 10:31,HOT,INCUBATING,1,0,10783,winddir,332.9319357
-10.519944,-14.433185,2018,21/11/2018 12:31,HOT,INCUBATING,1,0,10783,winddir,334.4656427
-9.189699,-13.213559,2018,22/11/2018 04:31,HOT,INCUBATING,1,0,10783,winddir,338.5312697
-9.057139,-13.20951,2018,22/11/2018 06:31,HOT,INCUBATING,1,0,10783,winddir,339.4797745
-9.037392,-14.053066,2018,22/11/2018 12:31,HOT,INCUBATING,1,0,10783,winddir,340.4514984
-8.99306,-14.005818,2018,22/11/2018 14:31,HOT,INCUBATING,1,0,10783,winddir,337.8539611
-8.91632,-14.094608,2018,22/11/2018 16:31,HOT,INCUBATING,1,0,10783,winddir,335.2895062
-8.80818,-14.175911,2018,22/11/2018 18:31,HOT,INCUBATING,1,0,10783,winddir,333.4323148
-8.724703,-14.28611,2018,22/11/2018 20:31,HOT,INCUBATING,1,0,10783,winddir,333.7154357
-8.660456,-14.37566,2018,22/11/2018 22:31,HOT,INCUBATING,1,0,10783,winddir,333.9708949
-8.636972,-14.547249,2018,23/11/2018 00:31,HOT,INCUBATING,1,0,10783,winddir,334.2193542
-8.530012,-14.575349,2018,23/11/2018 02:31,HOT,INCUBATING,1,0,10783,winddir,333.3362547
-8.457055,-14.70213,2018,23/11/2018 04:31,HOT,INCUBATING,1,0,10783,winddir,332.606996
-8.017474,-15.014308,2018,23/11/2018 10:31,HOT,INCUBATING,1,0,10783,winddir,335.4266391
-7.935337,-15.137469,2018,23/11/2018 12:31,HOT,INCUBATING,1,0,10783,winddir,336.2260088
-7.749738,-15.089539,2018,23/11/2018 14:31,HOT,INCUBATING,1,0,10783,winddir,335.1299062
-7.619491,-15.042669,2018,23/11/2018 16:31,HOT,INCUBATING,1,0,10783,winddir,334.3240332
-7.089469,-14.946187,2018,24/11/2018 00:31,HOT,INCUBATING,1,0,10783,winddir,321.5303839
-7.014913,-14.919947,2018,24/11/2018 02:31,HOT,INCUBATING,1,0,10783,winddir,318.558968
-7.084977,-15.133845,2018,24/11/2018 04:31,HOT,INCUBATING,1,0,10783,winddir,316.3727933
-7.115469,-15.304176,2018,24/11/2018 06:31,HOT,INCUBATING,1,0,10783,winddir,315.8485392
-7.035574,-15.411162,2018,24/11/2018 08:31,HOT,INCUBATING,1,0,10783,winddir,320.0051595
-6.88763,-15.437407,2018,24/11/2018 10:31,HOT,INCUBATING,1,0,10783,winddir,323.6543038
-6.421851,-16.839868,2018,17/11/2018 08:00,HOT,INCUBATING,1,0,10801,winddir,344.9539384
-6.465944,-16.90225,2018,17/11/2018 10:00,HOT,INCUBATING,1,0,10801,winddir,342.2675867
-6.638238,-17.139801,2018,17/11/2018 12:00,HOT,INCUBATING,1,0,10801,winddir,339.6685621
-6.554067,-17.194301,2018,17/11/2018 14:00,HOT,INCUBATING,1,0,10801,winddir,336.8306692
-6.600946,-17.303845,2018,17/11/2018 16:00,HOT,INCUBATING,1,0,10801,winddir,334.2781101
-7.711232,-19.519184,2018,18/11/2018 10:00,HOT,INCUBATING,1,0,10801,winddir,329.3457366
-7.728167,-19.547134,2018,18/11/2018 12:00,HOT,INCUBATING,1,0,10801,winddir,330.8056883
-7.744108,-19.608514,2018,18/11/2018 14:00,HOT,INCUBATING,1,0,10801,winddir,327.0090907
-7.709513,-19.646985,2018,18/11/2018 16:00,HOT,INCUBATING,1,0,10801,winddir,322.949885
-7.565764,-19.680033,2018,18/11/2018 18:00,HOT,INCUBATING,1,0,10801,winddir,318.8018679
-7.451673,-19.654949,2018,18/11/2018 20:00,HOT,INCUBATING,1,0,10801,winddir,319.39697
-7.688856,-20.286877,2018,19/11/2018 02:00,HOT,INCUBATING,1,0,10801,winddir,321.7628315
-7.744001,-20.488767,2018,19/11/2018 04:00,HOT,INCUBATING,1,0,10801,winddir,323.2942415
-7.729015,-20.500362,2018,19/11/2018 06:00,HOT,INCUBATING,1,0,10801,winddir,325.1937384
-7.676393,-20.444359,2018,19/11/2018 08:00,HOT,INCUBATING,1,0,10801,winddir,328.190584
-7.679089,-20.448184,2018,19/11/2018 10:00,HOT,INCUBATING,1,0,10801,winddir,331.2913636
-8.064883,-21.091304,2018,19/11/2018 16:00,HOT,INCUBATING,1,0,10801,winddir,338.3375639
-8.068178,-21.150095,2018,19/11/2018 18:00,HOT,INCUBATING,1,0,10801,winddir,340.2726194
-8.103514,-21.258673,2018,19/11/2018 20:00,HOT,INCUBATING,1,0,10801,winddir,342.4942182
-8.121279,-21.530718,2018,19/11/2018 22:00,HOT,INCUBATING,1,0,10801,winddir,345.2224812
-8.075422,-21.456603,2018,20/11/2018 00:00,HOT,INCUBATING,1,0,10801,winddir,347.2088153
-7.964605,-21.202911,2018,20/11/2018 02:00,HOT,INCUBATING,1,0,10801,winddir,342.0102967
-7.944813,-21.190328,2018,20/11/2018 04:00,HOT,INCUBATING,1,0,10801,winddir,337.7058481
-7.879197,-21.12498,2018,20/11/2018 06:00,HOT,INCUBATING,1,0,10801,winddir,333.6070342
-7.422031,-19.585599,2018,20/11/2018 16:00,HOT,INCUBATING,1,0,10801,winddir,340.5193359
-7.385193,-19.592008,2018,20/11/2018 18:00,HOT,INCUBATING,1,0,10801,winddir,336.3885489
-7.269405,-19.439141,2018,20/11/2018 20:00,HOT,INCUBATING,1,0,10801,winddir,333.0969728
-7.151241,-19.501309,2018,20/11/2018 22:00,HOT,INCUBATING,1,0,10801,winddir,331.2578891
-7.1844,-19.736359,2018,21/11/2018 00:00,HOT,INCUBATING,1,0,10801,winddir,329.6504966
-7.104341,-19.657177,2018,21/11/2018 02:00,HOT,INCUBATING,1,0,10801,winddir,329.7931743
-7.087709,-19.72355,2018,21/11/2018 04:00,HOT,INCUBATING,1,0,10801,winddir,329.9754504
-7.091489,-19.739,2018,21/11/2018 06:00,HOT,INCUBATING,1,0,10801,winddir,330.1886845
-6.364201,-18.815551,2018,21/11/2018 16:00,HOT,INCUBATING,1,0,10801,winddir,336.4448039
-6.302206,-18.950187,2018,21/11/2018 18:00,HOT,INCUBATING,1,0,10801,winddir,336.1638469
-6.196768,-20.413359,2018,22/11/2018 12:00,HOT,INCUBATING,1,0,10801,winddir,340.1529994
-6.173382,-20.515024,2018,22/11/2018 14:00,HOT,INCUBATING,1,0,10801,winddir,335.2388165
-6.006413,-20.18664,2018,22/11/2018 16:00,HOT,INCUBATING,1,0,10801,winddir,329.8365452
-6.043062,-20.217819,2018,22/11/2018 18:00,HOT,INCUBATING,1,0,10801,winddir,324.915024
-6.845538,-21.692856,2018,23/11/2018 04:00,HOT,INCUBATING,1,0,10801,winddir,330.4343434
-6.860016,-21.730379,2018,23/11/2018 06:00,HOT,INCUBATING,1,0,10801,winddir,329.5903789
-7.021917,-21.744876,2018,23/11/2018 10:00,HOT,INCUBATING,1,0,10801,winddir,332.8774457
-6.643963,-20.224989,2018,23/11/2018 22:00,HOT,INCUBATING,1,0,10801,winddir,325.940175
-6.500422,-19.75979,2018,24/11/2018 02:00,HOT,INCUBATING,1,0,10801,winddir,322.86227
-6.404587,-19.792046,2018,24/11/2018 04:00,HOT,INCUBATING,1,0,10801,winddir,319.0890493
-6.371882,-19.672785,2018,24/11/2018 06:00,HOT,INCUBATING,1,0,10801,winddir,314.8243905
-5.60682,-17.807337,2018,24/11/2018 18:00,HOT,INCUBATING,1,0,10801,winddir,310.1039859
-7.033971,-17.943764,2018,18/11/2018 08:00,HOT,INCUBATING,1,0,10811,winddir,324.2227826
-7.080257,-18.065071,2018,18/11/2018 10:00,HOT,INCUBATING,1,0,10811,winddir,325.6144188
-7.145527,-18.207708,2018,18/11/2018 12:00,HOT,INCUBATING,1,0,10811,winddir,327.1480912
-7.175619,-18.386998,2018,18/11/2018 14:00,HOT,INCUBATING,1,0,10811,winddir,328.6455286
-6.869492,-18.663415,2018,18/11/2018 22:00,HOT,INCUBATING,1,0,10811,winddir,319.5786331
-6.867551,-18.855492,2018,19/11/2018 00:00,HOT,INCUBATING,1,0,10811,winddir,319.3462551
-6.890196,-18.891036,2018,19/11/2018 02:00,HOT,INCUBATING,1,0,10811,winddir,319.36698
-7.74073,-21.859472,2018,19/11/2018 22:00,HOT,INCUBATING,1,0,10811,winddir,343.4441998
-7.58032,-21.869554,2018,20/11/2018 00:00,HOT,INCUBATING,1,0,10811,winddir,345.1387325
-7.46709,-21.864009,2018,20/11/2018 02:00,HOT,INCUBATING,1,0,10811,winddir,346.8757819
-7.359721,-21.862247,2018,20/11/2018 04:00,HOT,INCUBATING,1,0,10811,winddir,342.1565705
-6.636478,-20.587088,2018,20/11/2018 12:00,HOT,INCUBATING,1,0,10811,winddir,342.6237036
-6.633695,-20.537762,2018,20/11/2018 14:00,HOT,INCUBATING,1,0,10811,winddir,347.6365567
-6.590209,-20.487498,2018,20/11/2018 16:00,HOT,INCUBATING,1,0,10811,winddir,344.6425526
-6.17285,-20.234733,2018,20/11/2018 22:00,HOT,INCUBATING,1,0,10811,winddir,331.1694449
-5.449118,-19.881311,2018,21/11/2018 12:00,HOT,INCUBATING,1,0,10811,winddir,334.6744541
-5.446985,-19.883479,2018,21/11/2018 14:00,HOT,INCUBATING,1,0,10811,winddir,337.1916271
-5.817523,-21.754011,2018,22/11/2018 02:00,HOT,INCUBATING,1,0,10811,winddir,342.1171784
-5.779452,-22.256053,2018,22/11/2018 10:00,HOT,INCUBATING,1,0,10811,winddir,342.1033524
-5.684397,-22.036748,2018,22/11/2018 12:00,HOT,INCUBATING,1,0,10811,winddir,339.0064124
-5.605263,-21.97288,2018,22/11/2018 14:00,HOT,INCUBATING,1,0,10811,winddir,337.9245745
-6.260883,-23.591382,2018,23/11/2018 04:00,HOT,INCUBATING,1,0,10811,winddir,328.5549752
-6.284641,-23.615275,2018,23/11/2018 06:00,HOT,INCUBATING,1,0,10811,winddir,328.0416916
-6.243563,-23.5348,2018,23/11/2018 08:00,HOT,INCUBATING,1,0,10811,winddir,327.5828588
-5.855309,-16.085469,2018,24/11/2018 20:00,HOT,INCUBATING,1,0,10811,winddir,311.1872458
-5.772051,-15.970702,2018,25/11/2018 03:30,HOT,INCUBATING,1,0,10833,winddir,313.9528791
-6.10956,-16.139084,2018,25/11/2018 05:30,HOT,INCUBATING,1,0,10833,winddir,315.0715834
-6.385165,-16.28716,2018,25/11/2018 07:30,HOT,INCUBATING,1,0,10833,winddir,320.7600429
-6.681529,-16.44208,2018,25/11/2018 09:30,HOT,INCUBATING,1,0,10833,winddir,327.7400551
-6.921595,-16.696458,2018,25/11/2018 11:30,HOT,INCUBATING,1,0,10833,winddir,334.2037077
-8.179075,-17.80137,2018,25/11/2018 23:30,HOT,INCUBATING,1,0,10833,winddir,325.1165711
-8.253992,-17.817828,2018,26/11/2018 01:30,HOT,INCUBATING,1,0,10833,winddir,327.9843993
-8.357995,-17.99246,2018,26/11/2018 03:30,HOT,INCUBATING,1,0,10833,winddir,331.9431335
-8.676387,-18.322889,2018,26/11/2018 05:30,HOT,INCUBATING,1,0,10833,winddir,335.7425736
-8.801283,-18.489274,2018,26/11/2018 07:30,HOT,INCUBATING,1,0,10833,winddir,338.2256019
-8.706468,-18.200775,2018,26/11/2018 09:30,HOT,INCUBATING,1,0,10833,winddir,340.5934322
-8.574791,-17.993079,2018,26/11/2018 13:30,HOT,INCUBATING,1,0,10833,winddir,340.2522404
-8.401336,-17.825893,2018,26/11/2018 21:30,HOT,INCUBATING,1,0,10833,winddir,333.8616855
-8.491284,-17.866778,2018,26/11/2018 23:30,HOT,INCUBATING,1,0,10833,winddir,336.3682439
-8.509047,-17.922008,2018,27/11/2018 01:30,HOT,INCUBATING,1,0,10833,winddir,334.3759066
-8.43117,-17.798686,2018,27/11/2018 03:30,HOT,INCUBATING,1,0,10833,winddir,330.9975031
-8.419465,-17.801023,2018,27/11/2018 05:30,HOT,INCUBATING,1,0,10833,winddir,328.0618593
-8.355078,-17.65321,2018,27/11/2018 07:30,HOT,INCUBATING,1,0,10833,winddir,331.4101009
-8.292018,-17.603917,2018,27/11/2018 09:30,HOT,INCUBATING,1,0,10833,winddir,336.4374489
